User_ID,Tweet_ID,Tweet_Text
UID_12532871358157495446,TID_8182492725858912079,"जो भूल जाते हैं,
दोबारा भोगते पाए जाते हैं!

भूलना नहीं है बिहारवासियों!
यह आपके साथ नहीं हुआ हो, पर आपके दूसरे गरीब बिहारी भाइयों के साथ ज़रूर हुआ है!

उनके स्वाभिमान व न्याय की ख़ातिर 
भूलना नहीं है बिहारवासियों! https://t.co/z16a7Sc8l_wVNcrH7_~Y"
UID_5497114995782805271,TID_17330098923734503756,"भूलना नहीं है बिहारवासियों!

यह तिरस्कार और दुर्व्यवहार भले आपके साथ नहीं हुआ हो, पर आपके दूसरे गरीब बिहारी भाइयों के साथ ज़रूर हुआ है!

उनके स्वाभिमान व न्याय की ख़ातिर 
भूलना नहीं है बिहारवासियों!

और आपके अंदर किसी का समर्थक बाद में, इंसान पहले पैदा हुआ था! @tFHHk2CG https://t.co/yItOuD36hsM21ynPRUG6"
UID_17415966689036920840,TID_9517592145584746635,"U r also Incompetent like ur Bosses.

Sold-out. @f_OSHoNR

#Shame_on_Election_Commission

https://t.co/aPIHKZLOx8h:bgqVmNBT"
UID_8766216573435727965,TID_10718109694469237132,"अपनी आंखों से देखे देशवासियों""""कैसे #मोदी #वोटिंग #मशीन कही भी बटन दबाओ वोट भाजपा को ही पड़ेगा""ट्रंप गलती कर दिया अगर ये मशीन से चुनाव कराता तो कभी नहीं हारता""""पुरा बेईमानी हुआ है बिहार में @utP_ey0noLNs @fEogvOTAhq0 @nKrSxxFzI82mP @q_HvRdq41B3NhT @cbGELR0 https://t.co/9TwC:RemCcKERkdopi63"
UID_17773845777779465334,TID_1889595051752415872,"पहले ही चरण की वोटिंग में खेल शुरू हो गया है...
हाथी को वोट डालो तो भाजपा को जाता है  
आप सभी देख ले और 

RT करे
@wm8rFk_p
@r0W2eiAaCOiKY @hcEFI0Q_6OM8XZN https://t.co/2pA6tN1gJWqM-79Wjlpg"
UID_11156911702212360499,TID_11815653885856445096,"पहले ही चरण की वोटिंग में खेल शुरू हो गया है...
हाथी को वोट डालो तो भाजपा को जाता है  
आप सभी देख ले और RT करे

@dsECF4Ym2qW1N
@mK6slKgXiQLVlI
 https://t.co/d2trEteLGI05g1CUFdNy"
UID_13878387875092933889,TID_15876844041085808929,"अपनी आंखों से देखे देशवासियों""""कैसे #मोदी #वोटिंग #मशीन कही भी बटन दबाओ वोट भाजपा को ही पड़ेगा""ट्रंप गलती कर दिया अगर ये मशीन से चुनाव कराता तो कभी नहीं हारता""""पुरा बेईमानी हुआ है बिहार में @utP_ey0noLNs @fEogvOTAhq0 @nKrSxxFzI82mP @q_HvRdq41B3NhT @cbGELR0 https://t.co/vpOG3GQT7kgNO5LFa0Ey"
UID_10024567609927183445,TID_13970635645105758085,"#Shame_on_Election_Commission
U r also Incompetent like ur Bosses.

Sold-out @f_OSHoNR

#Shame_on_Election_Commission

https://t.co/tFsMLPqon6CmRA5Mfwhk"
UID_5070357790514789161,TID_7360713090736235510,"पहले ही चरण की वोटिंग में खेल शुरू हो गया है...
हाथी को वोट डालो तो भाजपा को जाता है  
आप सभी देख ले और RT करे

@dsECF4Ym2qW1N
@mK6slKgXiQLVlI @c46O3rLFxnOgV @vmj2Si8cN_ @wGuVmzIkQYi68 @gDj_jcipfL https://t.co/ccx8nkwRA0jgl4l0mtMG"
UID_6813543541836860290,TID_1870267331889563816,"पहले ही चरण की वोटिंग में खेल शुरू हो गया है...
हाथी को वोट डालो तो भाजपा को जाता है  
आप सभी देख ले और RT करे

@dsECF4Ym2qW1N
@mK6slKgXiQLVlI
 https://t.co/u52ah3AbHA3mKoYi49d8"
UID_951473690952212660,TID_11942803513228401597,"पहले ही चरण की वोटिंग में खेल शुरू हो गया है...
हाथी को वोट डालो तो भाजपा को जाता है  
आप सभी देख ले और RT करे
@c46O3rLFxnOgV
@dsECF4Ym2qW1N
@mK6slKgXiQLVlI
 https://t.co/iltR3h~Bk_p8s6yqgBcq"
UID_3097736045445848408,TID_9769547310365435317,"Oximeter अगर आप बाज़ार में ख़रीदने जाए तो 500 या 1000 रुपए में मिल जाता है लेकिन केजरीवाल सरकार ने एक Oximeter को 66,320 रुपए में ख़रीदा है। यह केवल एक की क़ीमत है। यह इतना बड़ा भ्रष्टाचार है जिसकी कल्पना भी नहीं की जा सकती - श्री @xkvY2wbcXXGVyE https://t.co/eA77Ebm2cqkEx5d6:9tH"
UID_1149649661436664104,TID_16832909104482600918,"दिल्ली सरकार ने कोरोना संक्रमण के दौरान Pulse Oximeter ख़रीदे क़ीमत जानोगे तो होश उड़ जायेंगे
1 पल्स आक्सीमीटर की क़ीमत 66,320 @u4gXP93MHwc7eA ,चल क्या रहा है भाई ? आप ने तो सचमुच में आपदा को अवसर में बदल दिया .मीडिया चुप .क्यों ?
@f2MTTU8g5Mpv @nh5uACJJzTv0sxZ 
@h5bV99WODx3bBjE https://t.co/5GTSVjM-y7XgLj3P4oXC"
UID_11137442593104708908,TID_3479729425260530837,"दिल्ली सरकार ने कोरोना संक्रमण के दौरान Pulse Oximeter ख़रीदे ..क़ीमत जानोगे तो होश उड़ जायेंगे 
1 पल्स आक्सीमीटर की क़ीमत 66,320

@u4gXP93MHwc7eA जी चल क्या रहा है भाई ?? आप ने तो सचमुच में आपदा को अवसर में बदल दिया ..
66,320 रुपये का एक Pulse Oximeter😎 पर मीडिया चुप ..क्यों ?? https://t.co/O-ajLqq:MoS66dP:owc3"
UID_6226246978413408709,TID_11595335137821953849,"दिल्ली सरकार ने कोरोना संक्रमण के दौरान Pulse Oximeter ख़रीदे ..क़ीमत जानोगे तो होश उड़ जायेंगे 
1 पल्स आक्सीमीटर की क़ीमत 66,320

@u4gXP93MHwc7eA जी चल क्या रहा है भाई ?? आप ने तो सचमुच में आपदा को अवसर में बदल दिया ..
66,320 रुपये का एक Pulse Oximeter😎 पर मीडिया चुप ..क्यों ?? https://t.co/Fs:WUsjWw79Oypc5-_K9"
UID_10084482484125550931,TID_4849980105133929058,"दिल्ली सरकार ने कोरोना संक्रमण के दौरान Pulse Oximeter ख़रीदे क़ीमत जानोगे तो होश उड़ जायेंगे 1 पल्स आक्सीमीटर की क़ीमत 66,320 @u4gXP93MHwc7eA जी चल क्या रहा है भाई आप ने तो सचमुच में आपदा को अवसर में बदल दिया 66,320 रुपये का एक Pulse Oximeter😎मीडिया चुप https://t.co/FfMNtiPYi7v3rYMuezg5"
